,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
6294,jivo,2025-08-01,Dibrugarh,dibrugarh,1401287,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,2.0,570.0
6295,jivo,2025-08-01,Gurgaon,palam vihar,1404604,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6296,jivo,2025-08-01,Kolkata,behala,1400223,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6297,jivo,2025-08-01,Bangalore,yeshwanthpur,1396467,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6298,jivo,2025-08-01,Chennai,velachery,1397630,edible oils and ghee,edible oils,pomace oil,jivo pomace olive oil,5 L,79292,No,,,4999.0,1.0,4999.0
6299,jivo,2025-08-01,Mumbai,bandra west,969383,edible oils and ghee,edible oils,pomace oil,jivo pomace olive oil,5 L,79292,No,,,4999.0,1.0,4999.0
6300,jivo,2025-08-01,Bhopal,jahangirabad,1399344,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6301,jivo,2025-08-01,Chandigarh,panchkula,1385562,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,4.0,1020.0
6302,jivo,2025-08-01,Hubli,chennamma circle,1401655,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,7.0,1925.0
6303,jivo,2025-08-01,Mumbai,jog gor west,1135721,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6304,jivo,2025-08-01,Kolkata,madhyamgram,1404586,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6305,jivo,2025-08-01,Vijayawada,benz circle and auto nagar,1399348,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6306,jivo,2025-08-01,Hyderabad,"tarnaka, nacharam & malkajigiri",1402256,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6307,jivo,2025-08-01,Nashik,nashik road,1402065,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,2.0,550.0
6308,jivo,2025-08-01,Bangalore,vidyaranyapura,1382868,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,2.0,2700.0
6309,jivo,2025-08-01,Kolkata,rajarhat,1402452,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6310,jivo,2025-08-01,Pune,pimple saudagar,1390228,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6311,jivo,2025-08-01,Mumbai,andheri west,1382657,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6312,jivo,2025-08-01,Mysore,mysore north,1239166,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6313,jivo,2025-08-01,Chandigarh,west chd,1381441,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6314,jivo,2025-08-01,Mumbai,andheri west,1398452,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6315,jivo,2025-08-01,Bangalore,koramangala,1396284,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,3.0,825.0
6316,jivo,2025-08-01,Mumbai,andheri west,1382657,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6317,jivo,2025-08-01,Bangalore,bellandur sarjapur,1392421,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6318,jivo,2025-08-01,Mumbai,powai,810367,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6319,jivo,2025-08-01,Mumbai,matunga wadala,1113109,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6320,jivo,2025-08-01,Mysore,mysore east,1386098,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6321,jivo,2025-08-01,Kolkata,garia,1386270,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,2.0,510.0
6322,jivo,2025-08-01,Hyderabad,nizampet & pragathi nagar,1396027,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6323,jivo,2025-08-01,Hyderabad,nizampet,1393827,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6324,jivo,2025-08-01,Hyderabad,lingampally & nalagandla,1386815,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
6325,jivo,2025-08-01,Bhopal,piplani,1397619,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6326,jivo,2025-08-01,Bangalore,attibele_rd,1402141,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6327,jivo,2025-08-01,Bangalore,electronic city,1385835,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6328,jivo,2025-08-01,Chennai,annanagar,1403023,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6329,jivo,2025-08-01,Bangalore,geddalahalli,1400546,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6330,jivo,2025-08-01,Bangalore,btm,788740,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,4.0,900.0
6331,jivo,2025-08-01,Nagpur,dharampeth,1397624,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6332,jivo,2025-08-01,Kolhapur,tarabai park,1402475,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,3.0,675.0
6333,jivo,2025-08-01,Dehradun,hathibarkala,1381970,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6334,jivo,2025-08-01,Chennai,villivakkam,1237710,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6335,jivo,2025-08-01,Hyderabad,kharkhana & trimulgherry,1401473,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6336,jivo,2025-08-01,Bathinda,bathinda city,1402984,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6337,jivo,2025-08-01,Rajahmundry,tilak road,1403145,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,2.0,510.0
6338,jivo,2025-08-01,Noida 1,greater noida,1388388,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6339,jivo,2025-08-01,Bangalore,electronic city,1402440,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6340,jivo,2025-08-01,Kochi,kaloor,1399703,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,2.0,550.0
6341,jivo,2025-08-01,Hyderabad,nizampet & pragathi nagar,1401472,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,2.0,550.0
6342,jivo,2025-08-01,Kolkata,garia,1237258,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,3.0,765.0
6343,jivo,2025-08-01,Mumbai,chembur,1387703,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,2.0,750.0
6344,jivo,2025-08-01,Gurgaon,palam vihar,1404604,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6345,jivo,2025-08-01,Bangalore,sahakar nagar,1401716,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6346,jivo,2025-08-01,Central Goa,sou_vasco,1402251,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6347,jivo,2025-08-01,Mumbai,lower parel worli,1385841,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6348,jivo,2025-08-01,Delhi,kirti nagar,1261842,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 L,88218,No,,,1449.0,1.0,1449.0
6349,jivo,2025-08-01,Bangalore,indiranagar,1395721,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6350,jivo,2025-08-01,Bangalore,rajarajeshwari nagar,1398437,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6351,jivo,2025-08-01,Amritsar,east amritsar,1397088,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6352,jivo,2025-08-01,Hyderabad,nizampet,1386093,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
6353,jivo,2025-08-01,Vizag,pendurthi,1403846,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6354,jivo,2025-08-01,Patna,kankarbagh,1401271,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6355,jivo,2025-08-01,Mumbai,kasarwadawali,1381561,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6356,jivo,2025-08-01,Gurgaon,dlf phase 4,1401254,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6357,jivo,2025-08-01,Hyderabad,kachiguda,1399810,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 L,615911,No,,,1050.0,1.0,1050.0
6358,jivo,2025-08-01,Mumbai,jog gor east,1238358,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,3.0,1680.0
6359,jivo,2025-08-01,Mumbai,mahim dadar,1381967,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6360,jivo,2025-08-01,Jaipur,manasarovar,1381754,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 L,88218,No,,,1449.0,1.0,1449.0
6361,jivo,2025-08-01,Mumbai,kurla,1062416,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 L,15686,No,,,1650.0,1.0,1650.0
6362,jivo,2025-08-01,Mumbai,mahalaxmi malabar hill,1396282,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6363,jivo,2025-08-01,Mumbai,chembur,1391897,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6364,jivo,2025-08-01,Hyderabad,manikonda,1398453,edible oils and ghee,edible oils,cold pressed mustard oil,jivo cold pressed mustard oil 5l,5 ltrs,904426,No,,,1250.0,1.0,1250.0
6365,jivo,2025-08-01,Dehradun,hathibarkala,1381970,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6366,jivo,2025-08-01,Hyderabad,yapral kowkoor,1402257,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6367,jivo,2025-08-01,Patiala,patiala city,1401268,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,6.0,1350.0
6368,jivo,2025-08-01,Chandigarh,greater mohali,1386912,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6369,jivo,2025-08-01,Bangalore,bellandur sarjapur,1385836,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6370,jivo,2025-08-01,Kochi,kaloor,1404578,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6371,jivo,2025-08-01,Bangalore,nagavara & hennur ,1404579,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6372,jivo,2025-08-01,Pune,hinjewadi,1403044,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6373,jivo,2025-08-01,Bhubaneswar,nayapalli,1398747,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6374,jivo,2025-08-01,Bangalore,whitefield,1400960,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6375,jivo,2025-08-01,Thiruvananthapuram,sreekaryam,1397045,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6376,jivo,2025-08-01,Gurgaon,old gurgaon (zone 6),1389005,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6377,jivo,2025-08-01,Kolkata,esplanade,1400551,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6378,jivo,2025-08-01,Hyderabad,kompally,1388312,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,282.0,2.0,564.0
6379,jivo,2025-08-01,Pune,pimple saudagar,1390228,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6380,jivo,2025-08-01,Vijayawada,benz circle and auto nagar,1391901,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6381,jivo,2025-08-01,Saharanpur,subash nagar,1403754,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6382,jivo,2025-08-01,Chennai,villivakkam,1237710,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,2.0,1120.0
6383,jivo,2025-08-01,Bangalore,kudlu gate,1395720,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6384,jivo,2025-08-01,Mumbai,andheri west,1398452,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
6385,jivo,2025-08-01,Ahmedabad,bapunagar,1400957,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,3.0,675.0
6386,jivo,2025-08-01,Bhubaneswar,khandagiri,1401466,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6387,jivo,2025-08-01,Jaipur,lal kothi,1346769,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6388,jivo,2025-08-01,Delhi,janakpuri,1400548,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6389,jivo,2025-08-01,Bangalore,kudlu gate,1398438,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6390,jivo,2025-08-01,Bangalore,cv raman nagar,565139,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6391,jivo,2025-08-01,Bhopal,kolar road,1393825,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 L,615911,No,,,1050.0,1.0,1050.0
6392,jivo,2025-08-01,Kolkata,narendrapur,1314370,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6393,jivo,2025-08-01,Hyderabad,lingampally & nalagandla,1404622,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6394,jivo,2025-08-01,Chennai,t nagar,1386941,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6395,jivo,2025-08-01,Kolkata,dumdum,1397622,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6396,jivo,2025-08-01,Guwahati,ganeshguri,1402803,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6397,jivo,2025-08-01,Mumbai,jog gor east,1230883,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6398,jivo,2025-08-01,Bangalore,kanakapura road,1237709,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6399,jivo,2025-08-01,Pune,pcmc,1383574,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6400,jivo,2025-08-01,Chennai,iyyapanthangal,1393566,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,2.0,2098.0
6401,jivo,2025-08-01,Tirupati,korlagunta,1404618,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6402,jivo,2025-08-01,Hyderabad,nizampet & pragathi nagar,1387564,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6403,jivo,2025-08-01,Gurgaon,cyber city,1380623,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6404,jivo,2025-08-01,Pune,bhosari,1403215,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,2.0,550.0
6405,jivo,2025-08-01,Mumbai,mulund,788745,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6406,jivo,2025-08-01,Chennai,tambaram,1402802,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6407,jivo,2025-08-01,Pune,hadapsar,1394673,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6408,jivo,2025-08-01,Bangalore,indiranagar,854379,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6409,jivo,2025-08-01,Kollam,kollam city,1402780,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6410,jivo,2025-08-01,Dibrugarh,dibrugarh,1401287,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6411,jivo,2025-08-01,Pune,bavdhan,1403040,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6412,jivo,2025-08-01,Chennai,t nagar,1386941,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6413,jivo,2025-08-01,Hyderabad,vanasthalipuram,1391894,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6414,jivo,2025-08-01,Kochi,fort kochi,1400926,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6415,jivo,2025-08-01,Amritsar,east amritsar,1397088,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6416,jivo,2025-08-01,Chandigarh,south mohali,1403687,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6417,jivo,2025-08-01,Delhi,south extension,1398755,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,5.0,1125.0
6418,jivo,2025-08-01,Mumbai,fort colaba,1404448,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6419,jivo,2025-08-01,Bangalore,central bangalore,816648,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6420,jivo,2025-08-01,Bangalore,kudlu gate,1395720,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6421,jivo,2025-08-01,Chennai,ramapuram,1386449,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6422,jivo,2025-08-01,Pune,baner,1383575,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6423,jivo,2025-08-01,Chennai,vadapalani,1399697,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,3.0,675.0
6424,jivo,2025-08-01,Hyderabad,"tarnaka, nacharam & malkajigiri",1396289,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6425,jivo,2025-08-01,Kolkata,garia,1237258,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6426,jivo,2025-08-01,Mumbai,kalyan,1388387,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6427,jivo,2025-08-01,Chennai,george town,1401249,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6428,jivo,2025-08-01,Pune,wakad,1382710,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6429,jivo,2025-08-01,Bhubaneswar,nayapalli,1398746,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,Yes,597652,2.0,1499.0,4.0,5996.0
6430,jivo,2025-08-01,Kolkata,behala,1400223,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,3.0,765.0
6431,jivo,2025-08-01,Hyderabad,nanakramguda,1385563,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6432,jivo,2025-08-01,Kolkata,jadavpur,1380524,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,2.0,510.0
6433,jivo,2025-08-01,Bangalore,whitefield,1400215,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,2.0,2098.0
6434,jivo,2025-08-01,Delhi,chattarpur,1394450,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6435,jivo,2025-08-01,Vizag,mvp colony,1381358,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6436,jivo,2025-08-01,Kolkata,central kolkata,1385840,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6437,jivo,2025-08-01,Mumbai,ghatkopar vikhroli,1298955,edible oils and ghee,edible oils,extra light olive oil,jivo extra light edible olive oil ideal for everyday indian cooking,5 L,95788,No,,,6499.0,1.0,6499.0
6438,jivo,2025-08-01,Amritsar,east amritsar,1397088,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,3.0,675.0
